target_class,fsd50k_label,clip_id,license
impact,Knock,327432,by-nc
impact,Knock,419089,cc0
impact,Knock,347944,cc0
impact,Knock,197979,by
impact,Knock,372573,cc0
impact,Knock,66397,cc0
impact,Knock,416117,cc0
impact,Knock,338299,by
impact,Knock,420735,cc0
impact,Knock,351144,cc0
impact,Knock,34261,by
impact,Knock,34260,by
impact,Knock,202231,cc0
impact,Knock,334988,cc0
impact,Knock,337721,cc0
impact,Knock,364835,cc0
impact,Knock,275581,cc0
impact,Knock,380812,cc0
impact,Knock,170902,by
impact,Knock,372230,by
impact,Knock,410294,by-nc
impact,Knock,238287,cc0
impact,Knock,232848,cc0
impact,Knock,394162,cc0
impact,Knock,328126,by-nc
impact,Knock,254981,cc0
impact,Knock,41862,by-nc
impact,Knock,154378,cc0
impact,Knock,407191,cc0
impact,Knock,329924,by
impact,Knock,347585,cc0
impact,Knock,383761,cc0
impact,Knock,174640,cc0
impact,Knock,65925,by
impact,Knock,347401,by-nc
impact,Knock,94773,cc0
impact,Knock,372231,by
impact,Knock,152614,cc0
impact,Knock,199882,by
impact,Knock,82421,cc0
impact,Knock,83136,by-nc
impact,Knock,152594,by
impact,Knock,23710,by
impact,Knock,346715,by
impact,Knock,430844,cc0
impact,Knock,265044,cc0
impact,Knock,194365,cc0
impact,Knock,181923,cc0
impact,Knock,171973,by
impact,Knock,402612,by
impact,Knock,372232,by
impact,Knock,199879,by
impact,Knock,399811,by-nc
impact,Knock,127800,cc0
impact,Knock,26781,cc0
impact,Knock,53442,by
impact,Knock,85087,cc0
impact,Knock,98851,sampling+
impact,Knock,186517,cc0
impact,Knock,152593,by
impact,Knock,154463,cc0
impact,Knock,345599,cc0
impact,Knock,402452,cc0
impact,Knock,142350,cc0
impact,Knock,403691,by
impact,Knock,135428,cc0
impact,Knock,429964,cc0
impact,Knock,210536,cc0
impact,Knock,399825,cc0
impact,Knock,210535,cc0
impact,Knock,395095,cc0
impact,Knock,353036,by
impact,Knock,347609,cc0
impact,Knock,83910,cc0
impact,Knock,60748,sampling+
impact,Knock,366236,by-nc
impact,Knock,388270,by
impact,Knock,114254,cc0
impact,Knock,187284,by
impact,Knock,352673,cc0
impact,Knock,335393,by-nc
impact,Knock,408590,cc0
impact,Knock,399826,cc0
impact,Shatter,213166,by-nc
impact,Shatter,344272,by
impact,Shatter,216279,by
impact,Shatter,216280,by
impact,Shatter,204116,by
impact,Shatter,204124,by
impact,Shatter,245167,by
impact,Shatter,368330,by
impact,Shatter,368352,by
impact,Shatter,383978,by
impact,Shatter,367624,cc0
impact,Shatter,355340,by
impact,Shatter,249873,cc0
impact,Shatter,249874,cc0
impact,Shatter,254993,by
impact,Shatter,179227,by
impact,Shatter,179228,by
impact,Shatter,179229,by
impact,Shatter,179230,by
impact,Shatter,179231,by
impact,Shatter,179232,by
impact,Shatter,179233,by
impact,Shatter,179234,by
impact,Shatter,179235,by
impact,Shatter,179236,by
impact,Shatter,324645,by
impact,Shatter,179239,by
impact,Shatter,179240,by
impact,Shatter,179241,by
impact,Shatter,179242,by
impact,Shatter,322603,by
impact,Shatter,322602,by
impact,Shatter,195624,by
impact,Shatter,68654,by
impact,Shatter,179249,by
impact,Shatter,179250,by
impact,Shatter,179251,by
impact,Shatter,349240,by
impact,Shatter,179259,by
impact,Shatter,179263,by
impact,Shatter,179264,by
impact,Shatter,179265,by
impact,Shatter,371786,cc0
impact,Shatter,352331,by
impact,Shatter,272489,cc0
impact,Shatter,387177,by
impact,Shatter,85107,by
impact,Shatter,93299,by-nc
impact,Shatter,194682,cc0
impact,Shatter,194683,cc0
impact,Shatter,194684,cc0
impact,Shatter,194685,cc0
impact,Shatter,124030,by-nc
impact,Shatter,233605,cc0
impact,Shatter,233606,cc0
impact,Shatter,233607,cc0
impact,Shatter,379015,cc0
impact,Shatter,255114,by
impact,Shatter,145558,by
impact,Shatter,145559,by
impact,Shatter,145562,by
impact,Shatter,145563,by
impact,Shatter,367770,by
impact,Shatter,213153,by-nc
impact,Shatter,213154,by-nc
impact,Shatter,213156,by-nc
impact,Shatter,213158,by-nc
impact,Shatter,213159,by-nc
impact,Shatter,213160,by-nc
impact,Shatter,213161,by-nc
impact,Shatter,213162,by-nc
impact,Shatter,213163,by-nc
impact,Shatter,213164,by-nc
impact,Shatter,213165,by-nc
impact,Shatter,85168,by
impact,Shatter,270515,by
impact,Shatter,270516,by
impact,Shatter,270517,by
impact,Shatter,270518,by
impact,Shatter,372919,by
impact,Shatter,85184,by
impact,Shatter,344265,by
impact,Shatter,344266,by
impact,Shatter,344267,by
impact,Shatter,344268,by
impact,Shatter,344269,by
impact,Shatter,344270,by
impact,Shatter,344271,by
impact,Shatter,115916,cc0
impact,Shatter,255182,by
impact,Shatter,115922,cc0
impact,Shatter,71897,by
impact,Shatter,216281,by
impact,Shatter,216282,by
impact,Shatter,426204,by
impact,Shatter,426205,by
impact,Shatter,216283,by
impact,Shatter,216284,by
impact,Shatter,216286,by
impact,Shatter,216287,by
impact,Shatter,216288,by
impact,Shatter,216289,by
impact,Shatter,199906,cc0
impact,Shatter,216291,by
impact,Shatter,216290,by
impact,Shatter,216293,by
impact,Shatter,216292,by
impact,Shatter,216294,by
impact,Shatter,216296,by
impact,Shatter,216298,by
impact,Shatter,216299,by
impact,Shatter,273647,cc0
impact,Shatter,434437,by
impact,Shatter,434438,by
impact,Shatter,434439,by
impact,Shatter,434440,by
impact,Shatter,93449,by-nc
impact,Shatter,434441,by
impact,Shatter,434442,by
impact,Shatter,434443,by
impact,Shatter,71947,by
impact,Shatter,434444,by
impact,Shatter,434446,by
impact,Shatter,368905,by
impact,Shatter,434448,by
impact,Shatter,434449,by
impact,Shatter,434450,by
impact,Shatter,434451,by
impact,Shatter,387349,by
impact,Shatter,434447,by
impact,Shatter,368944,by
impact,Shatter,223552,by
impact,Shatter,214336,cc0
impact,Shatter,260432,by
impact,Shatter,260433,by
impact,Shatter,260434,by
impact,Shatter,204115,by
impact,Shatter,204119,by
impact,Shatter,221528,by
impact,Shatter,204120,by
impact,Shatter,204121,by
impact,Shatter,221531,by
impact,Shatter,221532,by
impact,Shatter,221533,by
impact,Shatter,204122,by
impact,Shatter,204123,by
impact,Shatter,204132,by
impact,Shatter,204133,by
impact,Shatter,204134,by
impact,Shatter,347496,by
impact,Shatter,204140,by
impact,Shatter,204141,by
impact,Shatter,65902,by-nc
impact,Shatter,204143,by
impact,Shatter,204144,by
impact,Shatter,204142,by
impact,Shatter,162169,by
impact,Shatter,65918,by-nc
impact,Shatter,376197,cc0
impact,Shatter,371091,cc0
impact,Shatter,371092,cc0
impact,Shatter,371093,cc0
impact,Shatter,412054,by
impact,Shatter,178582,by
impact,Shatter,378285,cc0
impact,Shatter,378289,cc0
impact,Shatter,118198,cc0
impact,Shatter,158140,cc0
impact,Shatter,158142,cc0
impact,Shatter,378321,cc0
impact,Shatter,257496,by
impact,Shatter,270811,by
impact,Shatter,270815,by
impact,Shatter,270816,by
impact,Shatter,92642,by
impact,Shatter,92643,by
impact,Shatter,92644,by
impact,Shatter,164328,cc0
impact,Shatter,164329,cc0
impact,Shatter,164330,cc0
impact,Shatter,164332,cc0
impact,Shatter,173557,cc0
impact,Shatter,173558,cc0
impact,Shatter,173559,cc0
impact,Shatter,173560,cc0
impact,Shatter,246273,by
impact,Shatter,126465,cc0
impact,Shatter,420356,cc0
impact,Shatter,323077,by-nc
impact,Shatter,173576,cc0
impact,Shatter,173577,cc0
impact,Shatter,173579,cc0
impact,Shatter,173580,cc0
impact,Shatter,173581,cc0
impact,Shatter,244238,cc0
impact,Shatter,173585,cc0
impact,Shatter,173591,cc0
impact,Shatter,173592,cc0
impact,Shatter,173593,cc0
impact,Shatter,173594,cc0
impact,Shatter,173595,cc0
impact,Shatter,161309,by
impact,Shatter,173600,cc0
impact,Shatter,173601,cc0
impact,Shatter,173602,cc0
impact,Shatter,163364,cc0
impact,Shatter,173604,cc0
impact,Shatter,173605,cc0
impact,Shatter,173606,cc0
impact,Shatter,173607,cc0
impact,Shatter,173608,cc0
impact,Shatter,173609,cc0
impact,Shatter,173610,cc0
impact,Shatter,173611,cc0
impact,Shatter,390700,by
impact,Shatter,85550,by
impact,Shatter,173613,cc0
impact,Shatter,173614,cc0
impact,Shatter,390702,by
impact,Shatter,173618,cc0
impact,Shatter,390701,by
impact,Shatter,390703,by
impact,Shatter,390706,by
impact,Shatter,173619,cc0
impact,Shatter,127543,cc0
impact,Shatter,84536,by
impact,Shatter,173623,cc0
impact,Shatter,390708,by
impact,Shatter,173621,cc0
impact,Shatter,173622,cc0
impact,Shatter,390709,by
impact,Shatter,390714,by
impact,Shatter,390716,by
impact,Shatter,390715,by
impact,Shatter,390718,by
impact,Shatter,390719,by
impact,Shatter,390720,by
impact,Shatter,390721,by
impact,Shatter,390722,by
impact,Shatter,390723,by
impact,Shatter,390725,by
impact,Shatter,390726,by
impact,Shatter,390727,by
impact,Shatter,390728,by
impact,Shatter,390729,by
impact,Shatter,366179,by-nc
impact,Shatter,203368,cc0
impact,Shatter,203369,cc0
impact,Shatter,148074,by
impact,Shatter,148073,by
impact,Shatter,203372,cc0
impact,Shatter,203373,cc0
impact,Shatter,203374,cc0
impact,Shatter,430702,cc0
impact,Shatter,203375,cc0
impact,Shatter,148075,by
impact,Shatter,203370,cc0
impact,Shatter,203379,cc0
impact,Shatter,203380,cc0
impact,Shatter,203377,cc0
impact,Shatter,321139,cc0
impact,Shatter,320128,by
impact,Shatter,278152,by
impact,Shatter,353928,cc0
impact,Shatter,408218,by-nc
impact,Shatter,174747,cc0
impact,Shatter,174750,cc0
impact,Shatter,192060,by
impact,Shatter,30368,by
impact,Shatter,389793,cc0
impact,Shatter,390704,by
impact,Shatter,390705,by
impact,Shatter,389804,cc0
impact,Shatter,216748,by
impact,Shatter,390707,by
impact,Shatter,164539,cc0
impact,Shatter,164540,cc0
impact,Shatter,219837,by
impact,Shatter,164542,cc0
impact,Shatter,164541,cc0
impact,Shatter,219838,by
impact,Shatter,272065,cc0
impact,Shatter,219842,by
impact,Shatter,219843,by
impact,Shatter,219844,by
impact,Shatter,219845,by
impact,Shatter,219846,by
impact,Shatter,219847,by
impact,Shatter,368324,by
impact,Shatter,368328,by
impact,Shatter,368331,by
impact,Shatter,368333,by
impact,Shatter,368334,by
impact,Shatter,368335,by
impact,Shatter,368336,by
impact,Shatter,349905,cc0
impact,Shatter,368338,by
impact,Shatter,368337,by
impact,Shatter,368341,by
impact,Shatter,359126,by
impact,Shatter,368342,by
impact,Shatter,368343,by
impact,Shatter,368344,by
impact,Shatter,212698,cc0
impact,Shatter,368345,by
impact,Shatter,368347,by
impact,Shatter,84702,by
impact,Shatter,368350,by
impact,Shatter,84704,by
impact,Shatter,88800,by
impact,Shatter,84705,by
impact,Shatter,368354,by
impact,Shatter,368355,by
impact,Shatter,88806,by
impact,Shatter,368356,by
impact,Shatter,88808,by
impact,Shatter,88809,by
impact,Shatter,406256,by
impact,Shatter,406257,by
impact,Shatter,118515,cc0
impact,Shatter,362238,by
impact,Shatter,257791,by
impact,Shatter,254721,by
impact,Shatter,93964,by
impact,Shatter,89887,by
impact,Shatter,89888,by
impact,Shatter,89889,by
impact,Shatter,89890,by
impact,Shatter,89891,by
impact,Shatter,219940,by
impact,Shatter,89894,by
impact,Shatter,89895,by
impact,Shatter,89900,by
impact,Shatter,89901,by
impact,Shatter,89902,by
impact,Shatter,89903,by
impact,Shatter,89904,by
impact,Shatter,89905,by
impact,Shatter,208696,cc0
impact,Shatter,145209,cc0
impact,Shatter,362310,by
impact,Shatter,250709,by
impact,Shatter,88917,by
impact,Shatter,250710,by
impact,Shatter,88920,by
impact,Shatter,88921,by
impact,Shatter,88922,by
impact,Shatter,88923,by
impact,Shatter,88924,by
impact,Shatter,88925,by
impact,Shatter,88926,by
impact,Shatter,88927,by
impact,Shatter,88928,by
impact,Shatter,68449,by
impact,Shatter,88931,by
impact,Shatter,88932,by
impact,Shatter,88933,by
impact,Shatter,95078,by
impact,Shatter,88935,by
impact,Shatter,88936,by
impact,Shatter,88937,by
impact,Shatter,88941,by
impact,Shatter,88942,by
impact,Shatter,88944,by
impact,Shatter,88945,by
impact,Shatter,92019,by
impact,Shatter,88948,by
impact,Shatter,88949,by
impact,Shatter,88950,by
impact,Shatter,204685,by
impact,Shatter,204686,by
impact,Shatter,204687,by
impact,Shatter,204688,by
impact,Shatter,204692,by
impact,Shatter,42900,by
impact,Shatter,42902,by
impact,Shatter,42901,by
impact,Shatter,204694,by
impact,Shatter,204695,by
impact,Shatter,42904,by
impact,Shatter,204697,by
impact,Shatter,42906,by
impact,Shatter,42907,by
impact,Shatter,42903,by
impact,Shatter,126877,by
impact,Shatter,204698,by
impact,Shatter,204699,by
impact,Shatter,156578,cc0
impact,Shatter,126878,by
impact,Shatter,47012,sampling+
impact,Shatter,47013,sampling+
impact,Shatter,327591,by-nc
impact,Shatter,144321,cc0
impact,Shatter,348106,by
impact,Shatter,66519,by-nc
impact,Shatter,66520,by-nc
impact,Shatter,360410,by-nc
impact,Shatter,256993,by
impact,Shatter,383988,by
impact,Shatter,160759,by
impact,Shatter,41348,by
impact,Shatter,328611,cc0
impact,Shatter,159197,cc0
impact,Shatter,245410,cc0
impact,Shatter,401619,cc0
impact,Shatter,353626,cc0
impact,Shatter,147867,cc0
impact,Shatter,380840,cc0
impact,Shatter,204777,cc0
impact,Shatter,321143,cc0
impact,Shatter,202093,cc0
impact,Shatter,326422,by-nc
impact,Shatter,276938,cc0
impact,Shatter,276939,cc0
impact,Shatter,336425,cc0
impact,Shatter,343756,cc0
impact,Shatter,98054,by
impact,Shatter,392319,cc0
impact,Shatter,315647,by
impact,Shatter,144115,by
impact,Shatter,356312,cc0
impact,Shatter,29712,by
impact,Shatter,330800,by
impact,Shatter,386906,by
impact,Shatter,378568,cc0
impact,Shatter,171998,cc0
impact,Shatter,78484,cc0
impact,Shatter,204185,cc0
impact,Shatter,116329,sampling+
impact,Shatter,341070,cc0
impact,Shatter,172000,cc0
impact,Shatter,338691,by-nc
impact,Shatter,257642,by
impact,Shatter,112213,cc0
impact,Shatter,376462,cc0
impact,Shatter,86324,by-nc
impact,Shatter,366595,by-nc
impact,Shatter,177959,cc0
impact,Shatter,978,by
impact,Shatter,33629,by
impact,Shatter,59263,sampling+
impact,Shatter,34201,by
impact,Shatter,396270,by-nc
impact,Shatter,136629,cc0
impact,Shatter,77529,by-nc
impact,Shatter,406112,cc0
impact,Shatter,267889,cc0
impact,Shatter,422633,cc0
impact,Shatter,414047,by-nc
impact,Shatter,20133,by
impact,Shatter,155620,cc0
impact,Shatter,77534,by-nc
impact,Shatter,347648,cc0
impact,Shatter,141563,cc0
impact,Shatter,171996,cc0
impact,Shatter,388526,by-nc
impact,Shatter,326565,by-nc
impact,Shatter,208656,cc0
impact,Shatter,315648,by
impact,Shatter,342568,by
impact,Shatter,32880,sampling+
impact,Shatter,338692,by-nc
impact,Shatter,186767,by
impact,Shatter,90386,by-nc
impact,Shatter,182896,by
impact,Shatter,98055,by
impact,Shatter,98378,by
impact,Shatter,34202,by
impact,Shatter,77533,by-nc
impact,Shatter,980,by
impact,Shatter,77530,by-nc
impact,Shatter,361341,by
impact,Shatter,106881,by
impact,Shatter,409297,by-nc
impact,Shatter,385946,by
impact,Shatter,404923,cc0
impact,Shatter,77531,by-nc
impact,Shatter,37789,by
impact,Shatter,981,by
impact,Shatter,209996,cc0
impact,Shatter,382732,cc0
impact,Shatter,366738,by-nc
impact,Shatter,343391,cc0
impact,Shatter,977,by
impact,Shatter,346173,cc0
impact,Shatter,352746,by-nc
impact,Shatter,338694,by-nc
impact,Shatter,367448,cc0
impact,Shatter,189575,cc0
impact,Shatter,77528,by-nc
impact,Shatter,171994,cc0
impact,Shatter,427788,cc0
impact,Shatter,51734,cc0
impact,Shatter,422240,cc0
impact,Shatter,231297,by
impact,Shatter,369070,cc0
impact,Shatter,979,by
impact,Shatter,391327,by
impact,Shatter,97669,by
impact,Shatter,197261,by-nc
impact,Shatter,159462,by
impact,Shatter,141515,by
impact,Shatter,315646,by
impact,Shatter,407589,by-nc
impact,Shatter,407431,cc0
impact,Thump_and_thud,399449,cc0
impact,Thump_and_thud,32214,sampling+
impact,Thump_and_thud,87291,by-nc
impact,Thump_and_thud,369130,cc0
impact,Thump_and_thud,135508,cc0
impact,Thump_and_thud,172507,by
impact,Thump_and_thud,349196,by
impact,Thump_and_thud,349264,cc0
impact,Thump_and_thud,46136,by-nc
impact,Thump_and_thud,164582,cc0
impact,Thump_and_thud,164583,cc0
impact,Thump_and_thud,164585,cc0
impact,Thump_and_thud,109755,by
impact,Thump_and_thud,320909,by
impact,Thump_and_thud,2833,by-nc
impact,Thump_and_thud,244394,cc0
impact,Thump_and_thud,161398,by-nc
impact,Thump_and_thud,10752,cc0
impact,Thump_and_thud,10754,cc0
impact,Thump_and_thud,114179,by
impact,Thump_and_thud,10755,cc0
impact,Thump_and_thud,10756,cc0
impact,Thump_and_thud,41990,by
impact,Thump_and_thud,114182,by
impact,Thump_and_thud,10757,cc0
impact,Thump_and_thud,349193,by
impact,Thump_and_thud,114184,by
impact,Thump_and_thud,10761,cc0
impact,Thump_and_thud,10762,cc0
impact,Thump_and_thud,10760,cc0
impact,Thump_and_thud,10759,cc0
impact,Thump_and_thud,10765,cc0
impact,Thump_and_thud,10766,cc0
impact,Thump_and_thud,10767,cc0
impact,Thump_and_thud,10768,cc0
impact,Thump_and_thud,10769,cc0
impact,Thump_and_thud,244757,cc0
impact,Thump_and_thud,10770,cc0
impact,Thump_and_thud,326163,by-nc
impact,Thump_and_thud,10773,cc0
impact,Thump_and_thud,10774,cc0
impact,Thump_and_thud,326167,by-nc
impact,Thump_and_thud,10779,cc0
impact,Thump_and_thud,257049,by
impact,Thump_and_thud,13853,cc0
impact,Thump_and_thud,13854,cc0
impact,Thump_and_thud,79391,cc0
impact,Thump_and_thud,13856,cc0
impact,Thump_and_thud,389665,cc0
impact,Thump_and_thud,146977,cc0
impact,Thump_and_thud,13857,cc0
impact,Thump_and_thud,13860,cc0
impact,Thump_and_thud,257052,by
impact,Thump_and_thud,13862,cc0
impact,Thump_and_thud,146982,by
impact,Thump_and_thud,146983,by
impact,Thump_and_thud,13865,cc0
impact,Thump_and_thud,337354,by
impact,Thump_and_thud,13867,cc0
impact,Thump_and_thud,13868,cc0
impact,Thump_and_thud,337356,by
impact,Thump_and_thud,13871,cc0
impact,Thump_and_thud,13873,cc0
impact,Thump_and_thud,125487,sampling+
impact,Thump_and_thud,13874,cc0
impact,Thump_and_thud,13876,cc0
impact,Thump_and_thud,13872,cc0
impact,Thump_and_thud,13878,cc0
impact,Thump_and_thud,13875,cc0
impact,Thump_and_thud,13881,cc0
impact,Thump_and_thud,13880,cc0
impact,Thump_and_thud,13879,cc0
impact,Thump_and_thud,13882,cc0
impact,Thump_and_thud,13883,cc0
impact,Thump_and_thud,13884,cc0
impact,Thump_and_thud,398399,cc0
impact,Thump_and_thud,13885,cc0
impact,Thump_and_thud,13886,cc0
impact,Thump_and_thud,13887,cc0
impact,Thump_and_thud,13888,cc0
impact,Thump_and_thud,13889,cc0
impact,Thump_and_thud,324677,by-nc
impact,Thump_and_thud,13890,cc0
impact,Thump_and_thud,346695,cc0
impact,Thump_and_thud,346692,cc0
impact,Thump_and_thud,346693,cc0
impact,Thump_and_thud,346694,cc0
impact,Thump_and_thud,13891,cc0
impact,Thump_and_thud,169544,by
impact,Thump_and_thud,13893,cc0
impact,Thump_and_thud,13898,cc0
impact,Thump_and_thud,349263,cc0
impact,Thump_and_thud,349265,cc0
impact,Thump_and_thud,349266,cc0
impact,Thump_and_thud,349267,cc0
impact,Thump_and_thud,348243,cc0
impact,Thump_and_thud,349269,cc0
impact,Thump_and_thud,349268,cc0
impact,Thump_and_thud,348244,cc0
impact,Thump_and_thud,349271,cc0
impact,Thump_and_thud,349273,cc0
impact,Thump_and_thud,349270,cc0
impact,Thump_and_thud,349272,cc0
impact,Thump_and_thud,254554,by
impact,Thump_and_thud,337365,by
impact,Thump_and_thud,218718,by-nc
impact,Thump_and_thud,52319,sampling+
impact,Thump_and_thud,337366,by
impact,Thump_and_thud,336482,cc0
impact,Thump_and_thud,336483,cc0
impact,Thump_and_thud,106596,by
impact,Thump_and_thud,400997,cc0
impact,Thump_and_thud,337367,by
impact,Thump_and_thud,336487,cc0
impact,Thump_and_thud,336488,cc0
impact,Thump_and_thud,209514,cc0
impact,Thump_and_thud,71274,cc0
impact,Thump_and_thud,336492,cc0
impact,Thump_and_thud,336493,cc0
impact,Thump_and_thud,336494,cc0
impact,Thump_and_thud,337359,by
impact,Thump_and_thud,429169,by
impact,Thump_and_thud,337370,by
impact,Thump_and_thud,353396,cc0
impact,Thump_and_thud,353397,cc0
impact,Thump_and_thud,209012,by
impact,Thump_and_thud,337371,by
impact,Thump_and_thud,337372,by
impact,Thump_and_thud,125564,sampling+
impact,Thump_and_thud,414848,cc0
impact,Thump_and_thud,118401,sampling+
impact,Thump_and_thud,255106,cc0
impact,Thump_and_thud,337360,by
impact,Thump_and_thud,51851,by
impact,Thump_and_thud,267916,cc0
impact,Thump_and_thud,396940,by
impact,Thump_and_thud,267918,cc0
impact,Thump_and_thud,35470,by
impact,Thump_and_thud,323725,cc0
impact,Thump_and_thud,267921,cc0
impact,Thump_and_thud,401041,cc0
impact,Thump_and_thud,51862,by
impact,Thump_and_thud,109122,cc0
impact,Thump_and_thud,133282,cc0
impact,Thump_and_thud,51882,by
impact,Thump_and_thud,51883,by
impact,Thump_and_thud,363181,cc0
impact,Thump_and_thud,333999,by
impact,Thump_and_thud,363186,cc0
impact,Thump_and_thud,337362,by
impact,Thump_and_thud,378558,cc0
impact,Thump_and_thud,342724,by
impact,Thump_and_thud,405705,cc0
impact,Thump_and_thud,262863,cc0
impact,Thump_and_thud,337363,by
impact,Thump_and_thud,164561,cc0
impact,Thump_and_thud,164562,cc0
impact,Thump_and_thud,261331,cc0
impact,Thump_and_thud,277205,by
impact,Thump_and_thud,365790,by-nc
impact,Thump_and_thud,345312,cc0
impact,Thump_and_thud,60643,by
impact,Thump_and_thud,401126,cc0
impact,Thump_and_thud,39655,by
impact,Thump_and_thud,164584,cc0
impact,Thump_and_thud,164587,cc0
impact,Thump_and_thud,337364,by
impact,Thump_and_thud,273650,cc0
impact,Thump_and_thud,364789,cc0
impact,Thump_and_thud,364790,cc0
impact,Thump_and_thud,87293,by-nc
impact,Thump_and_thud,187136,cc0
impact,Thump_and_thud,87300,by-nc
impact,Thump_and_thud,338181,cc0
impact,Thump_and_thud,87301,by-nc
impact,Thump_and_thud,93959,by
impact,Thump_and_thud,195849,cc0
impact,Thump_and_thud,386007,cc0
impact,Thump_and_thud,13895,cc0
impact,Thump_and_thud,382238,by
impact,Thump_and_thud,397601,by
impact,Thump_and_thud,338211,cc0
impact,Thump_and_thud,245033,by
impact,Thump_and_thud,337357,by
impact,Thump_and_thud,401198,cc0
impact,Thump_and_thud,13900,cc0
impact,Thump_and_thud,73010,cc0
impact,Thump_and_thud,183602,by
impact,Thump_and_thud,13901,cc0
impact,Thump_and_thud,20791,by
impact,Thump_and_thud,13902,cc0
impact,Thump_and_thud,183610,by
impact,Thump_and_thud,337353,by
impact,Thump_and_thud,400188,cc0
impact,Thump_and_thud,377157,by
impact,Thump_and_thud,121678,by
impact,Thump_and_thud,121684,by
impact,Thump_and_thud,121685,by
impact,Thump_and_thud,345440,cc0
impact,Thump_and_thud,114019,by
impact,Thump_and_thud,20327,by
impact,Thump_and_thud,245104,by
impact,Thump_and_thud,82801,cc0
impact,Thump_and_thud,403313,by
impact,Thump_and_thud,332661,cc0
impact,Thump_and_thud,332363,cc0
impact,Thump_and_thud,14203,cc0
impact,Thump_and_thud,332667,cc0
impact,Thump_and_thud,332668,cc0
impact,Thump_and_thud,274941,by-nc
impact,Thump_and_thud,323464,cc0
impact,Thump_and_thud,149899,cc0
impact,Thump_and_thud,10764,cc0
impact,Thump_and_thud,14222,cc0
impact,Thump_and_thud,14225,cc0
impact,Thump_and_thud,14226,cc0
impact,Thump_and_thud,14227,cc0
impact,Thump_and_thud,387478,by
impact,Thump_and_thud,387479,by
impact,Thump_and_thud,235929,cc0
impact,Thump_and_thud,83870,sampling+
impact,Thump_and_thud,14240,cc0
impact,Thump_and_thud,167840,by-nc
impact,Thump_and_thud,270240,by
impact,Thump_and_thud,130980,by
impact,Thump_and_thud,232358,by
impact,Thump_and_thud,157609,cc0
impact,Thump_and_thud,128428,by
impact,Thump_and_thud,215472,cc0
impact,Thump_and_thud,215473,cc0
impact,Thump_and_thud,369073,cc0
impact,Thump_and_thud,369074,cc0
impact,Thump_and_thud,369075,cc0
impact,Thump_and_thud,369076,cc0
impact,Thump_and_thud,215476,cc0
impact,Thump_and_thud,369078,cc0
impact,Thump_and_thud,369079,cc0
impact,Thump_and_thud,369081,cc0
impact,Thump_and_thud,369082,cc0
impact,Thump_and_thud,221626,by-nc
impact,Thump_and_thud,369084,cc0
impact,Thump_and_thud,369085,cc0
impact,Thump_and_thud,369086,cc0
impact,Thump_and_thud,337352,by
impact,Thump_and_thud,400832,by
impact,Thump_and_thud,369089,cc0
impact,Thump_and_thud,369088,cc0
impact,Thump_and_thud,369092,cc0
impact,Thump_and_thud,337349,by
impact,Thump_and_thud,369094,cc0
impact,Thump_and_thud,369095,cc0
impact,Thump_and_thud,369096,cc0
impact,Thump_and_thud,278984,cc0
impact,Thump_and_thud,39473,cc0
impact,Thump_and_thud,369099,cc0
impact,Thump_and_thud,337350,by
impact,Thump_and_thud,337351,by
impact,Thump_and_thud,369102,cc0
impact,Thump_and_thud,369103,cc0
impact,Thump_and_thud,369104,cc0
impact,Thump_and_thud,149966,cc0
impact,Thump_and_thud,369106,cc0
impact,Thump_and_thud,369107,cc0
impact,Thump_and_thud,337355,by
impact,Thump_and_thud,369109,cc0
impact,Thump_and_thud,369110,cc0
impact,Thump_and_thud,369111,cc0
impact,Thump_and_thud,369112,cc0
impact,Thump_and_thud,369114,cc0
impact,Thump_and_thud,369115,cc0
impact,Thump_and_thud,369116,cc0
impact,Thump_and_thud,369117,cc0
impact,Thump_and_thud,412125,by
impact,Thump_and_thud,369119,cc0
impact,Thump_and_thud,369120,cc0
impact,Thump_and_thud,337369,by
impact,Thump_and_thud,400866,cc0
impact,Thump_and_thud,369123,cc0
impact,Thump_and_thud,369122,cc0
impact,Thump_and_thud,257050,by
impact,Thump_and_thud,337373,by
impact,Thump_and_thud,337374,by
impact,Thump_and_thud,337375,by
impact,Thump_and_thud,369132,cc0
impact,Thump_and_thud,369135,cc0
impact,Thump_and_thud,369136,cc0
impact,Thump_and_thud,369138,cc0
impact,Thump_and_thud,125426,sampling+
impact,Thump_and_thud,376308,cc0
impact,Thump_and_thud,125429,sampling+
impact,Thump_and_thud,274934,by-nc
impact,Thump_and_thud,125430,sampling+
impact,Thump_and_thud,101362,cc0
impact,Thump_and_thud,138228,cc0
impact,Thump_and_thud,15874,sampling+
impact,Thump_and_thud,10749,cc0
impact,Thump_and_thud,336425,cc0
impact,Thump_and_thud,78484,cc0
impact,Thump_and_thud,136629,cc0
impact,Thump_and_thud,171996,cc0
impact,Thump_and_thud,388526,by-nc
impact,Thump_and_thud,326565,by-nc
impact,Thump_and_thud,182896,by
impact,Thump_and_thud,367448,cc0
impact,Thump_and_thud,197261,by-nc
impact,Thump_and_thud,407349,by-nc
impact,Thump_and_thud,433537,cc0
impact,Thump_and_thud,257434,cc0
impact,Thump_and_thud,109483,by
impact,Thump_and_thud,406129,cc0
impact,Thump_and_thud,232687,cc0
impact,Thump_and_thud,117090,by
impact,Thump_and_thud,366368,by-nc
impact,Thump_and_thud,244976,cc0
